"TaxonId"	"Subphylum"	"Order"	"Family"	"Species"	"SciName"	"Author"	"AnalysisTaxon"	"Status.2003"	"URL"	"Occurrence.status"
"2711"	234134	""	""	""	"Liposcelis brunnea"	"Liposcelis brunnea"	"Motschulsky, 1852"	"Psocoptera"	"present"	"https://www.dyntaxa.se/taxon/info/234134"	"Bofast och reproducerande"
"2712"	234135	""	""	""	"Liposcelis corrodens"	"Liposcelis corrodens"	"(Heymons, 1909)"	"Psocoptera"	"present"	"https://www.dyntaxa.se/taxon/info/234135"	"Bofast och reproducerande"
"2713"	234136	""	""	""	"Liposcelis decolor"	"Liposcelis decolor"	"(Pearman, 1925)"	"Psocoptera"	"absent"	"https://www.dyntaxa.se/taxon/info/234136"	"Bofast och reproducerande"
"2714"	234137	""	""	""	"Liposcelis entomophila"	"Liposcelis entomophila"	"(Enderlein, 1907)"	"Psocoptera"	"absent"	"https://www.dyntaxa.se/taxon/info/234137"	"Bofast och reproducerande"
"2715"	234138	""	""	""	"Liposcelis keleri"	"Liposcelis keleri"	"Gnther, 1974"	"Psocoptera"	"present"	"https://www.dyntaxa.se/taxon/info/234138"	"Bofast och reproducerande"
"2716"	234139	""	""	""	"Liposcelis pearmani"	"Liposcelis pearmani"	"Lienhard, 1990"	"Psocoptera"	"present"	"https://www.dyntaxa.se/taxon/info/234139"	"Bofast och reproducerande"
"2717"	234140	""	""	""	"Liposcelis silvarum"	"Liposcelis silvarum"	"(Kolbe, 1888)"	"Psocoptera"	"present"	"https://www.dyntaxa.se/taxon/info/234140"	"Bofast och reproducerande"
"2718"	245053	""	""	""	"Liposcelis pubescens"	"Liposcelis pubescens"	"Broadhead, 1947"	"Psocoptera"	"absent"	"https://www.dyntaxa.se/taxon/info/245053"	"Bofast och reproducerande"
"2720"	234141	""	""	""	"Badonnelia titei"	"Badonnelia titei"	"Pearman, 1953"	"Psocoptera"	"present"	"https://www.dyntaxa.se/taxon/info/234141"	"Bofast och reproducerande"
"2722"	234454	""	""	""	"Bertkauia lucifuga"	"Bertkauia lucifuga"	"(Rambur, 1842)"	"Psocoptera"	"present"	"https://www.dyntaxa.se/taxon/info/234454"	"Bofast och reproducerande"
"2724"	234455	""	""	""	"Caecilius fuscopterus"	"Caecilius fuscopterus"	"(Latreille, 1799)"	"Psocoptera"	"present"	"https://www.dyntaxa.se/taxon/info/234455"	"Bofast och reproducerande"
"2725"	234456	""	""	""	"Valenzuela atricornis"	"Valenzuela atricornis"	"(McLachlan, 1869)"	"Psocoptera"	"present"	"https://www.dyntaxa.se/taxon/info/234456"	"Bofast och reproducerande"
"2726"	234457	""	""	""	"Valenzuela burmeisteri"	"Valenzuela burmeisteri"	"(Brauer, 1876)"	"Psocoptera"	"present"	"https://www.dyntaxa.se/taxon/info/234457"	"Bofast och reproducerande"
"2727"	234458	""	""	""	"Valenzuela corsicus"	"Valenzuela corsicus"	"(Kolbe, 1882)"	"Psocoptera"	"present"	"https://www.dyntaxa.se/taxon/info/234458"	"Bofast och reproducerande"
"2728"	234459	""	""	""	"Valenzuela despaxi"	"Valenzuela despaxi"	"(Badonnel, 1936)"	"Psocoptera"	"present"	"https://www.dyntaxa.se/taxon/info/234459"	"Bofast och reproducerande"
"2729"	234460	""	""	""	"Valenzuela flavidus"	"Valenzuela flavidus"	"(Stephens, 1836)"	"Psocoptera"	"present"	"https://www.dyntaxa.se/taxon/info/234460"	"Bofast och reproducerande"
"2730"	234461	""	""	""	"Valenzuela gynapterus"	"Valenzuela gynapterus"	"(Tetens, 1891)"	"Psocoptera"	"present"	"https://www.dyntaxa.se/taxon/info/234461"	"Bofast och reproducerande"
"2731"	234462	""	""	""	"Valenzuela piceus"	"Valenzuela piceus"	"(Kolbe, 1882)"	"Psocoptera"	"present"	"https://www.dyntaxa.se/taxon/info/234462"	"Bofast och reproducerande"
"2732"	234463	""	""	""	"Enderleinella obsoleta"	"Enderleinella obsoleta"	"(Stephens, 1836)"	"Psocoptera"	"present"	"https://www.dyntaxa.se/taxon/info/234463"	"Bofast och reproducerande"
"2734"	234464	""	""	""	"Graphopsocus cruciatus"	"Graphopsocus cruciatus"	"(Linnaeus, 1768)"	"Psocoptera"	"present"	"https://www.dyntaxa.se/taxon/info/234464"	"Bofast och reproducerande"
"2735"	234465	""	""	""	"Stenopsocus immaculatus"	"Stenopsocus immaculatus"	"(Stephens, 1836)"	"Psocoptera"	"present"	"https://www.dyntaxa.se/taxon/info/234465"	"Bofast och reproducerande"
"2736"	234466	""	""	""	"Stenopsocus lachlani"	"Stenopsocus lachlani"	"Kolbe, 1880"	"Psocoptera"	"present"	"https://www.dyntaxa.se/taxon/info/234466"	"Bofast och reproducerande"
"2737"	234467	""	""	""	"Stenopsocus stigmaticus"	"Stenopsocus stigmaticus"	"(Imhoff & Labram, 1842)"	"Psocoptera"	"absent"	"https://www.dyntaxa.se/taxon/info/234467"	"Bofast och reproducerande"
"2739"	234468	""	""	""	"Kolbia quisquiliarum"	"Kolbia quisquiliarum"	"Bertkau, 1882"	"Psocoptera"	"present"	"https://www.dyntaxa.se/taxon/info/234468"	"Bofast och reproducerande"
"2741"	234469	""	""	""	"Lachesilla greeni"	"Lachesilla greeni"	"(Pearman, 1933)"	"Psocoptera"	"absent"	"https://www.dyntaxa.se/taxon/info/234469"	"Bofast och reproducerande"
"2742"	234470	""	""	""	"Lachesilla pedicularia"	"Lachesilla pedicularia"	"(Linnaeus, 1758)"	"Psocoptera"	"present"	"https://www.dyntaxa.se/taxon/info/234470"	"Bofast och reproducerande"
"2743"	234471	""	""	""	"Lachesilla quercus"	"Lachesilla quercus"	"(Kolbe, 1880)"	"Psocoptera"	"present"	"https://www.dyntaxa.se/taxon/info/234471"	"Bofast och reproducerande"
"2745"	234474	""	""	""	"Peripsocus alboguttatus"	"Peripsocus alboguttatus"	"(Dalman, 1823)"	"Psocoptera"	"present"	"https://www.dyntaxa.se/taxon/info/234474"	"Bofast och reproducerande"
"2746"	234475	""	""	""	"Peripsocus didymus"	"Peripsocus didymus"	"Roesler, 1939"	"Psocoptera"	"present"	"https://www.dyntaxa.se/taxon/info/234475"	"Bofast och reproducerande"
"2747"	234476	""	""	""	"Peripsocus parvulus"	"Peripsocus parvulus"	"Kolbe, 1880"	"Psocoptera"	"present"	"https://www.dyntaxa.se/taxon/info/234476"	"Bofast och reproducerande"
"2748"	234477	""	""	""	"Peripsocus phaeopterus"	"Peripsocus phaeopterus"	"(Stephens, 1836)"	"Psocoptera"	"present"	"https://www.dyntaxa.se/taxon/info/234477"	"Bofast och reproducerande"
"2749"	234478	""	""	""	"Peripsocus subfasciatus"	"Peripsocus subfasciatus"	"(Rambur, 1842)"	"Psocoptera"	"present"	"https://www.dyntaxa.se/taxon/info/234478"	"Bofast och reproducerande"
"2750"	245055	""	""	""	"Peripsocus consobrinus"	"Peripsocus consobrinus"	"Pearman, 1951"	"Psocoptera"	"absent"	"https://www.dyntaxa.se/taxon/info/245055"	"Bofast och reproducerande"
"2752"	234479	""	""	""	"Trichopsocus clarus"	"Trichopsocus clarus"	"(Banks, 1908)"	"Psocoptera"	"present"	"https://www.dyntaxa.se/taxon/info/234479"	"Bofast och reproducerande"
"2753"	245056	""	""	""	"Trichopsocus dalii"	"Trichopsocus dalii"	"(McLachlan, 1867)"	"Psocoptera"	"present"	"https://www.dyntaxa.se/taxon/info/245056"	"Bofast och reproducerande"
"2755"	234480	""	""	""	"Cuneopalpus cyanops"	"Cuneopalpus cyanops"	"(Rostock, 1876)"	"Psocoptera"	"present"	"https://www.dyntaxa.se/taxon/info/234480"	"Bofast och reproducerande"
"2756"	234481	""	""	""	"Elipsocus abdominalis"	"Elipsocus abdominalis"	"Reuter, 1904"	"Psocoptera"	"present"	"https://www.dyntaxa.se/taxon/info/234481"	"Bofast och reproducerande"
"2757"	234482	""	""	""	"Elipsocus hyalinus"	"Elipsocus hyalinus"	"(Stephens, 1836)"	"Psocoptera"	"present"	"https://www.dyntaxa.se/taxon/info/234482"	"Bofast och reproducerande"
"2758"	234483	""	""	""	"Elipsocus moebiusi"	"Elipsocus moebiusi"	"Tetens, 1891"	"Psocoptera"	"present"	"https://www.dyntaxa.se/taxon/info/234483"	"Bofast och reproducerande"
"2759"	234484	""	""	""	"Elipsocus pumilis"	"Elipsocus pumilis"	"(Hagen, 1861)"	"Psocoptera"	"present"	"https://www.dyntaxa.se/taxon/info/234484"	"Bofast och reproducerande"
"2760"	234485	""	""	""	"Hemineura dispar"	"Hemineura dispar"	"Tetens, 1891"	"Psocoptera"	"present"	"https://www.dyntaxa.se/taxon/info/234485"	"Bofast och reproducerande"
"2761"	234486	""	""	""	"Pseudopsocus fusciceps"	"Pseudopsocus fusciceps"	"(Reuter, 1893)"	"Psocoptera"	"present"	"https://www.dyntaxa.se/taxon/info/234486"	"Bofast och reproducerande"
"2762"	234487	""	""	""	"Pseudopsocus rostocki"	"Pseudopsocus rostocki"	"Kolbe, 1882"	"Psocoptera"	"present"	"https://www.dyntaxa.se/taxon/info/234487"	"Bofast och reproducerande"
"2763"	234488	""	""	""	"Reuterella helvimacula"	"Reuterella helvimacula"	"(Enderlein, 1901)"	"Psocoptera"	"present"	"https://www.dyntaxa.se/taxon/info/234488"	"Bofast och reproducerande"
"2765"	234489	""	""	""	"Philotarsus parviceps"	"Philotarsus parviceps"	"Roesler, 1954"	"Psocoptera"	"absent"	"https://www.dyntaxa.se/taxon/info/234489"	"Bofast och reproducerande"
"2766"	234490	""	""	""	"Philotarsus picicornis"	"Philotarsus picicornis"	"(Fabricius, 1793)"	"Psocoptera"	"present"	"https://www.dyntaxa.se/taxon/info/234490"	"Bofast och reproducerande"
"2768"	234491	""	""	""	"Mesopsocus helveticus"	"Mesopsocus helveticus"	"Lienhard, 1977"	"Psocoptera"	"absent"	"https://www.dyntaxa.se/taxon/info/234491"	"Bofast och reproducerande"
"2769"	234492	""	""	""	"Mesopsocus immunis"	"Mesopsocus immunis"	"(Stephens, 1836)"	"Psocoptera"	"present"	"https://www.dyntaxa.se/taxon/info/234492"	"Bofast och reproducerande"
"2770"	234493	""	""	""	"Mesopsocus unipunctatus"	"Mesopsocus unipunctatus"	"(Mller, 1764)"	"Psocoptera"	"present"	"https://www.dyntaxa.se/taxon/info/234493"	"Bofast och reproducerande"
"2771"	234494	""	""	""	"Mesopsocus laticeps"	"Mesopsocus laticeps"	"(Kolbe, 1880)"	"Psocoptera"	"present"	"https://www.dyntaxa.se/taxon/info/234494"	"Bofast och reproducerande"
"2772"	245057	""	""	""	"Mesopsocus fuscifrons"	"Mesopsocus fuscifrons"	"Meinander, 1966"	"Psocoptera"	"absent"	"https://www.dyntaxa.se/taxon/info/245057"	"Bofast och reproducerande"
"2774"	234106	""	""	""	"Amphigerontia bifasciata"	"Amphigerontia bifasciata"	"(Latreille, 1799)"	"Psocoptera"	"present"	"https://www.dyntaxa.se/taxon/info/234106"	"Bofast och reproducerande"
"2775"	234107	""	""	""	"Amphigerontia contaminata"	"Amphigerontia contaminata"	"(Stephens, 1836)"	"Psocoptera"	"present"	"https://www.dyntaxa.se/taxon/info/234107"	"Bofast och reproducerande"
"2776"	234108	""	""	""	"Amphigerontia intermedia"	"Amphigerontia intermedia"	"(Tetens, 1891)"	"Psocoptera"	"absent"	"https://www.dyntaxa.se/taxon/info/234108"	"Bofast och reproducerande"
"2777"	234109	""	""	""	"Blaste conspurcata"	"Blaste conspurcata"	"(Rambur, 1842)"	"Psocoptera"	"present"	"https://www.dyntaxa.se/taxon/info/234109"	"Bofast och reproducerande"
"2778"	234110	""	""	""	"Neopsocopsis hirticornis"	"Neopsocopsis hirticornis"	"(Reuter, 1893)"	"Psocoptera"	"present"	"https://www.dyntaxa.se/taxon/info/234110"	"Bofast och reproducerande"
"2779"	234111	""	""	""	"Metylophorus nebulosus"	"Metylophorus nebulosus"	"(Stephens, 1836)"	"Psocoptera"	"present"	"https://www.dyntaxa.se/taxon/info/234111"	"Bofast och reproducerande"
"2780"	234112	""	""	""	"Psococerastis gibbosa"	"Psococerastis gibbosa"	"(Sulzer, 1776)"	"Psocoptera"	"present"	"https://www.dyntaxa.se/taxon/info/234112"	"Bofast och reproducerande"
"2781"	234113	""	""	""	"Hyalopsocus contrarius"	"Hyalopsocus contrarius"	"(Reuter, 1893)"	"Psocoptera"	"present"	"https://www.dyntaxa.se/taxon/info/234113"	"Bofast och reproducerande"
"2782"	234114	""	""	""	"Hyalopsocus morio"	"Hyalopsocus morio"	"(Latreille, 1794)"	"Psocoptera"	"present"	"https://www.dyntaxa.se/taxon/info/234114"	"Bofast och reproducerande"
"2783"	234115	""	""	""	"Psocus bipunctatus"	"Psocus bipunctatus"	"(Linnaeus, 1761)"	"Psocoptera"	"present"	"https://www.dyntaxa.se/taxon/info/234115"	"Bofast och reproducerande"
"2784"	234116	""	""	""	"Loensia fasciata"	"Loensia fasciata"	"(Fabricius, 1787)"	"Psocoptera"	"present"	"https://www.dyntaxa.se/taxon/info/234116"	"Bofast och reproducerande"
"2785"	234117	""	""	""	"Loensia pearmani"	"Loensia pearmani"	"Kimmins, 1941"	"Psocoptera"	"present"	"https://www.dyntaxa.se/taxon/info/234117"	"Bofast och reproducerande"
"2786"	234118	""	""	""	"Loensia variegata"	"Loensia variegata"	"(Latreille, 1799)"	"Psocoptera"	"present"	"https://www.dyntaxa.se/taxon/info/234118"	"Bofast och reproducerande"
"2787"	234119	""	""	""	"Psocidus flavonimbatus"	"Psocidus flavonimbatus"	"(Rostock, 1879)"	"Psocoptera"	"absent"	"https://www.dyntaxa.se/taxon/info/234119"	"Bofast och reproducerande"
"2788"	234120	""	""	""	"Trichadenotecnum germanicum"	"Trichadenotecnum germanicum"	"Roesler, 1939"	"Psocoptera"	"absent"	"https://www.dyntaxa.se/taxon/info/234120"	"Bofast och reproducerande"
"2789"	234121	""	""	""	"Trichadenotecnum incognitum"	"Trichadenotecnum incognitum"	"Roesler, 1939"	"Psocoptera"	"absent"	"https://www.dyntaxa.se/taxon/info/234121"	"Bofast och reproducerande"
"2790"	234122	""	""	""	"Trichadenotecnum majus"	"Trichadenotecnum majus"	"(Kolbe, 1880)"	"Psocoptera"	"present"	"https://www.dyntaxa.se/taxon/info/234122"	"Bofast och reproducerande"
"2791"	234123	""	""	""	"Trichadenotecnum sexpunctatum"	"Trichadenotecnum sexpunctatum"	"(Linnaeus, 1758)"	"Psocoptera"	"present"	"https://www.dyntaxa.se/taxon/info/234123"	"Bofast och reproducerande"
"2793"	234472	""	""	""	"Ectopsocopsis cryptomeriae"	"Ectopsocopsis cryptomeriae"	"(Enderlein, 1907)"	"Psocoptera"	"absent"	"https://www.dyntaxa.se/taxon/info/234472"	"Bofast och reproducerande"
"2794"	234473	""	""	""	"Ectopsocus briggsi"	"Ectopsocus briggsi"	"McLachlan, 1899"	"Psocoptera"	"present"	"https://www.dyntaxa.se/taxon/info/234473"	"Bofast och reproducerande"
"2795"	245054	""	""	""	"Ectopsocus petersi"	"Ectopsocus petersi"	"Smithers, 1978"	"Psocoptera"	"absent"	"https://www.dyntaxa.se/taxon/info/245054"	"Bofast och reproducerande"
"7980"	233632	""	""	""	"Xyela julii"	"Xyela julii"	"(Brbisson, 1818)"	"Symphyta"	"present"	"https://www.dyntaxa.se/taxon/info/233632"	"Bofast och reproducerande"
"7981"	233651	""	""	""	"Xyela longula"	"Xyela longula"	"Dalman, 1819"	"Symphyta"	"present"	"https://www.dyntaxa.se/taxon/info/233651"	"Bofast och reproducerande"
"7983"	233657	""	""	""	"Caenolyda reticulata"	"Caenolyda reticulata"	"(Linnaeus, 1758)"	"Symphyta"	"present"	"https://www.dyntaxa.se/taxon/info/233657"	"Bofast och reproducerande"
"7984"	233660	""	""	""	"Acantholyda hieroglyphica"	"Acantholyda hieroglyphica"	"(Christ, 1791)"	"Symphyta"	"present"	"https://www.dyntaxa.se/taxon/info/233660"	"Bofast och reproducerande"
"7985"	233661	""	""	""	"Acantholyda posticalis"	"Acantholyda posticalis"	"(Matsumura, 1912)"	"Symphyta"	"present"	"https://www.dyntaxa.se/taxon/info/233661"	"Bofast och reproducerande"
"7986"	233658	""	""	""	"Acantholyda erythrocephala"	"Acantholyda erythrocephala"	"(Linnaeus, 1758)"	"Symphyta"	"present"	"https://www.dyntaxa.se/taxon/info/233658"	"Bofast och reproducerande"
"7987"	233659	""	""	""	"Acantholyda flaviceps"	"Acantholyda flaviceps"	"(Retzius, 1783)"	"Symphyta"	"present"	"https://www.dyntaxa.se/taxon/info/233659"	"Bofast och reproducerande"
"7988"	233672	""	""	""	"Cephalcia alashanica"	"Cephalcia alashanica"	"(Gussakovskij, 1935)"	"Symphyta"	"present"	"https://www.dyntaxa.se/taxon/info/233672"	"Bofast och reproducerande"
"7989"	233674	""	""	""	"Cephalcia abietis"	"Cephalcia abietis"	"(Linnaeus, 1758)"	"Symphyta"	"present"	"https://www.dyntaxa.se/taxon/info/233674"	"Bofast och reproducerande"
"7990"	233675	""	""	""	"Cephalcia arvensis"	"Cephalcia arvensis"	"Panzer, 1803"	"Symphyta"	"present"	"https://www.dyntaxa.se/taxon/info/233675"	"Bofast och reproducerande"
"7991"	233677	""	""	""	"Cephalcia lariciphila"	"Cephalcia lariciphila"	"Wachtl, 1898"	"Symphyta"	"present"	"https://www.dyntaxa.se/taxon/info/233677"	"Oskert om ptrffad"
"7992"	233679	""	""	""	"Cephalcia alpina"	"Cephalcia alpina"	"(Klug, 1808)"	"Symphyta"	"present"	"https://www.dyntaxa.se/taxon/info/233679"	"Bofast och reproducerande"
"7993"	233680	""	""	""	"Cephalcia pallidula"	"Cephalcia pallidula"	"(Gussakovskij, 1935)"	"Symphyta"	"present"	"https://www.dyntaxa.se/taxon/info/233680"	"Bofast och reproducerande"
"7994"	233681	""	""	""	"Cephalcia erythrogaster"	"Cephalcia erythrogaster"	"(Hartig, 1837)"	"Symphyta"	"present"	"https://www.dyntaxa.se/taxon/info/233681"	"Bofast och reproducerande"
"7995"	233684	""	""	""	"Neurotoma nemoralis"	"Neurotoma nemoralis"	"(Linnaeus, 1758)"	"Symphyta"	"present"	"https://www.dyntaxa.se/taxon/info/233684"	"Bofast och reproducerande"
"7996"	233685	""	""	""	"Neurotoma saltuum"	"Neurotoma saltuum"	"(Linnaeus, 1758)"	"Symphyta"	"present"	"https://www.dyntaxa.se/taxon/info/233685"	"Bofast och reproducerande"
"7997"	233686	""	""	""	"Neurotoma iridescens"	"Neurotoma iridescens"	"(Andr, 1882)"	"Symphyta"	"present"	"https://www.dyntaxa.se/taxon/info/233686"	"Oskert om ptrffad"
"7998"	233687	""	""	""	"Onycholyda sertata"	"Onycholyda sertata"	"(Konow, 1903)"	"Symphyta"	"present"	"https://www.dyntaxa.se/taxon/info/233687"	"Bofast och reproducerande"
"7999"	233693	""	""	""	"Pamphilius marginatus"	"Pamphilius marginatus"	"(Audinet-Serville, 1823)"	"Symphyta"	"present"	"https://www.dyntaxa.se/taxon/info/233693"	"Bofast och reproducerande"
"8000"	233695	""	""	""	"Pamphilius betulae"	"Pamphilius betulae"	"(Linnaeus, 1758)"	"Symphyta"	"present"	"https://www.dyntaxa.se/taxon/info/233695"	"Bofast och reproducerande"
"8001"	233697	""	""	""	"Pamphilius festivus"	"Pamphilius festivus"	"Pesarini & Pesarini, 1984"	"Symphyta"	"present"	"https://www.dyntaxa.se/taxon/info/233697"	"Bofast och reproducerande"
"8002"	233699	""	""	""	"Pamphilius gyllenhali"	"Pamphilius gyllenhali"	"(Dahlbom, 1835)"	"Symphyta"	"present"	"https://www.dyntaxa.se/taxon/info/233699"	"Bofast och reproducerande"
"8003"	233701	""	""	""	"Pamphilius vafer"	"Pamphilius vafer"	"(Linnaeus, 1767)"	"Symphyta"	"present"	"https://www.dyntaxa.se/taxon/info/233701"	"Oskert om ptrffad"
"8004"	233702	""	""	""	"Pamphilius pallipes"	"Pamphilius pallipes"	"(Zetterstedt, 1838)"	"Symphyta"	"present"	"https://www.dyntaxa.se/taxon/info/233702"	"Bofast och reproducerande"
"8005"	233709	""	""	""	"Pamphilius albopictus"	"Pamphilius albopictus"	"(Thomson, 1871)"	"Symphyta"	"present"	"https://www.dyntaxa.se/taxon/info/233709"	"Bofast och reproducerande"
"8006"	233714	""	""	""	"Pamphilius balteatus"	"Pamphilius balteatus"	"(Falln, 1808)"	"Symphyta"	"present"	"https://www.dyntaxa.se/taxon/info/233714"	"Bofast och reproducerande"
"8007"	233715	""	""	""	"Pamphilius hortorum"	"Pamphilius hortorum"	"(Klug, 1808)"	"Symphyta"	"present"	"https://www.dyntaxa.se/taxon/info/233715"	"Bofast och reproducerande"
"8008"	233716	""	""	""	"Pamphilius varius"	"Pamphilius varius"	"(Audinet-Serville, 1823)"	"Symphyta"	"present"	"https://www.dyntaxa.se/taxon/info/233716"	"Bofast och reproducerande"
"8009"	233718	""	""	""	"Pamphilius latifrons"	"Pamphilius latifrons"	"(Falln, 1808)"	"Symphyta"	"present"	"https://www.dyntaxa.se/taxon/info/233718"	"Bofast och reproducerande"
"8010"	233719	""	""	""	"Pamphilius sylvaticus"	"Pamphilius sylvaticus"	"(Linnaeus, 1758)"	"Symphyta"	"present"	"https://www.dyntaxa.se/taxon/info/233719"	"Bofast och reproducerande"
"8011"	233720	""	""	""	"Pamphilius fumipennis"	"Pamphilius fumipennis"	"(Curtis, 1831)"	"Symphyta"	"absent"	"https://www.dyntaxa.se/taxon/info/233720"	"Bofast och reproducerande"
"8012"	233721	""	""	""	"Pamphilius nemorum"	"Pamphilius nemorum"	"(Gmelin, 1788)"	"Symphyta"	"absent"	"https://www.dyntaxa.se/taxon/info/233721"	"Bofast och reproducerande"
"8013"	233722	""	""	""	"Pamphilius inanitus"	"Pamphilius inanitus"	"(Villers, 1789)"	"Symphyta"	"present"	"https://www.dyntaxa.se/taxon/info/233722"	"Bofast och reproducerande"
"8014"	6005416	""	""	""	"Pamphilius jucundus"	"Pamphilius jucundus"	"(Eversmann, 1847)"	"Symphyta"	"absent"	"https://www.dyntaxa.se/taxon/info/6005416"	"Bofast och reproducerande"
"8016"	248969	""	""	""	"Blasticotoma filiceti"	"Blasticotoma filiceti"	"Klug, 1834"	"Symphyta"	"present"	"https://www.dyntaxa.se/taxon/info/248969"	"Bofast och reproducerande"
"8018"	248975	""	""	""	"Aprosthema brevicorne"	"Aprosthema brevicorne"	"(Falln, 1808)"	"Symphyta"	"present"	"https://www.dyntaxa.se/taxon/info/248975"	"Bofast och reproducerande"
"8019"	248976	""	""	""	"Aprosthema bifidum"	"Aprosthema bifidum"	"(Klug, 1834)"	"Symphyta"	"present"	"https://www.dyntaxa.se/taxon/info/248976"	"Bofast och reproducerande"
"8020"	248977	""	""	""	"Aprosthema melanurum"	"Aprosthema melanurum"	"(Klug, 1814)"	"Symphyta"	"present"	"https://www.dyntaxa.se/taxon/info/248977"	"Bofast och reproducerande"
"8021"	261353	""	""	""	"Aprosthema austriacum"	"Aprosthema austriacum"	"(Konow, 1892)"	"Symphyta"	"present"	"https://www.dyntaxa.se/taxon/info/261353"	"Bofast och reproducerande"
"8022"	248971	""	""	""	"Sterictiphora geminata"	"Sterictiphora geminata"	"(Gmelin, 1790)"	"Symphyta"	"present"	"https://www.dyntaxa.se/taxon/info/248971"	"Bofast och reproducerande"
"8023"	261352	""	""	""	"Sterictiphora angelicae"	"Sterictiphora angelicae"	"(Panzer, 1799)"	"Symphyta"	"present"	"https://www.dyntaxa.se/taxon/info/261352"	"Bofast och reproducerande"
"8024"	248981	""	""	""	"Arge ochropus"	"Arge ochropus"	"(Gmelin, 1790)"	"Symphyta"	"present"	"https://www.dyntaxa.se/taxon/info/248981"	"Bofast och reproducerande"
"8025"	248983	""	""	""	"Arge pagana"	"Arge pagana"	"(Panzer, 1797)"	"Symphyta"	"present"	"https://www.dyntaxa.se/taxon/info/248983"	"Bofast och reproducerande"
"8026"	248984	""	""	""	"Arge cyanocrocea"	"Arge cyanocrocea"	"(Forster, 1771)"	"Symphyta"	"present"	"https://www.dyntaxa.se/taxon/info/248984"	"Bofast och reproducerande"
