"EventID" "TrapID" "StartDate" "EndDate" "Sampling.period..days." "NA."
"1799" 1426 1006 "2005-07-30" "2005-09-26" 58 NA
"1800" 1902 1006 "2005-09-26" "2005-09-26" 0 NA
"1801" 1982 1007 "2005-07-01" "2005-07-13" 12 NA
"1802" 1983 1007 "2005-07-13" "2005-07-21" 8 NA
"1803" 1984 1007 "2005-07-21" "2005-07-27" 6 NA
"1804" 1985 1007 "2005-07-27" "2005-08-04" 8 NA
"1805" 1986 1007 "2005-08-04" "2005-08-11" 7 NA
"1806" 1987 1007 "2005-08-11" "2005-08-17" 6 NA
"1807" 1988 1007 "2005-08-17" "2005-08-31" 14 NA
"1808" 1989 1007 "2005-08-31" "2005-09-06" 6 NA
"1809" 1990 1007 "2005-09-06" "2005-09-14" 8 NA
"1810" 1991 1007 "2006-06-01" "2006-06-26" 25 NA
"1811" 1981 1007 "2006-06-26" "2006-07-15" 19 NA
"1812" 1027 1008 "2005-04-20" "2005-04-25" 5 NA
"1813" 1028 1008 "2005-04-25" "2005-04-30" 5 NA
"1814" 1029 1008 "2005-04-30" "2005-05-05" 5 NA
"1815" 1030 1008 "2005-05-05" "2005-05-10" 5 NA
"1816" 1031 1008 "2005-05-10" "2005-05-15" 5 NA
"1817" 1032 1008 "2005-05-15" "2005-05-20" 5 NA
"1818" 1336 1008 "2005-05-20" "2005-05-25" 5 NA
"1819" 1337 1008 "2005-05-25" "2005-05-30" 5 NA
"1820" 1338 1008 "2005-05-30" "2005-06-05" 6 NA
"1821" 1339 1008 "2005-06-05" "2005-06-10" 5 NA
"1822" 1340 1008 "2005-06-10" "2005-06-15" 5 NA
"1823" 1341 1008 "2005-06-15" "2005-06-20" 5 NA
"1824" 1342 1008 "2005-06-20" "2005-06-25" 5 NA
"1825" 1343 1008 "2005-06-25" "2005-06-30" 5 NA
"1826" 1344 1008 "2005-06-30" "2005-07-05" 5 NA
"1827" 1345 1008 "2005-07-05" "2005-07-10" 5 NA
"1828" 1346 1008 "2005-07-10" "2005-07-15" 5 NA
"1829" 1347 1008 "2005-07-15" "2005-07-20" 5 NA
"1830" 1348 1008 "2005-07-20" "2005-07-25" 5 NA
"1831" 1349 1008 "2005-07-25" "2005-07-30" 5 NA
"1832" 1350 1008 "2005-07-30" "2005-08-05" 6 NA
"1833" 1351 1008 "2005-08-05" "2005-08-10" 5 NA
"1834" 1352 1008 "2005-08-10" "2005-08-15" 5 NA
"1835" 1483 1008 "2005-08-15" "2005-08-20" 5 NA
"1836" 1484 1008 "2005-08-20" "2005-08-25" 5 NA
"1837" 1485 1008 "2005-08-25" "2005-08-30" 5 NA
"1838" 1486 1008 "2005-08-30" "2005-09-10" 11 NA
"1839" 1487 1008 "2005-09-10" "2005-09-20" 10 NA
"1840" 1488 1008 "2005-09-20" "2005-10-20" 30 NA
"1841" 1489 1008 "2005-10-20" "2005-11-20" 31 NA
"1842" 1490 1008 "2005-11-20" "2005-12-24" 34 NA
"1843" 1491 1008 "2005-12-24" "2006-04-02" 99 NA
"1844" 1492 1008 "2006-04-02" "2006-04-30" 28 NA
"1845" 1732 1008 "2006-04-30" "2006-05-06" 6 NA
"1846" 1733 1008 "2006-05-06" "2006-05-12" 6 NA
"1847" 1734 1008 "2006-05-12" "2006-05-22" 10 NA
"1848" 1735 1008 "2006-05-22" "2006-06-01" 10 NA
"1849" 1736 1008 "2006-06-01" "2006-06-10" 9 NA
"1850" 1737 1008 "2006-06-10" "2006-06-16" 6 NA
"1851" 1738 1008 "2006-06-16" "2006-06-22" 6 NA
"1852" 1739 1008 "2006-06-22" "2006-06-28" 6 NA
"1853" 1740 1008 "2006-06-28" "2006-07-04" 6 NA
"1854" 1741 1008 "2006-07-04" "2006-07-10" 6 NA
"1855" 1742 1008 "2006-07-10" "2006-07-16" 6 NA
"1856" 1743 1008 "2006-07-16" "2006-07-22" 6 NA
"1857" 1744 1008 "2006-07-22" "2006-07-28" 6 NA
"1858" 1745 1008 "2006-07-28" "2006-08-08" 11 NA
"1859" 1746 1008 "2006-08-08" "2006-08-19" 11 NA
"1860" 1747 1008 "2006-08-19" "2006-09-05" 17 NA
"1861" 2000 1008 "2006-09-05" "2006-10-13" 38 NA
"1862" 1992 1353 "2005-07-07" "2005-07-19" 12 NA
"1863" 1993 1353 "2005-07-19" "2005-08-07" 19 NA
"1864" 1994 1353 "2005-08-07" "2005-08-18" 11 NA
"1865" 1995 1353 "2005-08-18" "2005-09-09" 22 NA
"1866" 1996 1353 "2005-09-09" "2005-09-25" 16 NA
"1867" 1997 1353 "2005-09-25" "2005-10-13" 18 NA
"1868" 1998 1353 "2005-10-13" "2005-10-28" 15 NA
"1869" 2031 2003 "2006-03-01" "2006-05-24" 84 NA
"1870" 2032 2003 "2006-05-24" "2006-06-09" 16 NA
"1871" 2033 2003 "2006-06-09" "2006-06-29" 20 NA
"1872" 2034 2003 "2006-06-29" "2006-07-07" 8 NA
"1873" 2035 2003 "2006-07-07" "2006-07-24" 17 NA
"1874" 2036 2003 "2006-07-24" "2006-08-14" 21 NA
"1875" 2037 2003 "2006-08-14" "2006-09-08" 25 NA
"1876" 2038 2003 "2006-09-08" "2006-10-10" 32 NA
"1877" 2039 2003 "2006-10-10" "2006-11-23" 44 NA
"1878" 2010 2006 "2007-04-11" "2007-05-10" 29 NA
"1879" 2011 2006 "2007-05-10" "2007-05-22" 12 NA
"1880" 2012 2006 "2007-05-22" "2007-06-01" 10 NA
"1881" 2013 2006 "2007-06-01" "2007-06-15" 14 NA
"1882" 2014 2006 "2007-06-15" "2007-07-02" 17 NA
"1883" 2015 2006 "2007-07-02" "2007-07-13" 11 NA
"1884" 2016 2006 "2007-07-13" "2007-07-24" 11 NA
"1885" 2017 2006 "2007-07-24" "2007-08-01" 8 NA
"1886" 2018 2006 "2007-08-01" "2007-08-16" 15 NA
"1887" 2019 2006 "2007-08-16" "2007-08-31" 15 NA
"1888" 2020 2006 "2007-08-31" "2007-09-05" 5 NA
"1889" 2021 2006 "2007-09-05" "2007-10-07" 32 NA
"1890" 2022 2006 "2007-10-07" "2007-11-10" 34 NA
"1891" 2023 2006 "2007-11-10" "2007-12-01" 21 NA
"1892" 2024 2006 "2007-12-01" "2008-01-01" 31 NA
"1893" 2025 2006 "2008-01-01" "2008-02-04" 34 NA
"1894" 2026 2006 "2008-02-04" "2008-04-01" 57 NA
"1895" 2027 2006 "2008-04-01" "2008-05-12" 41 NA
"1896" 2028 2006 "2008-05-12" "2008-06-05" 24 NA
"1897" 2029 2006 "2008-06-05" "2008-06-21" 16 NA
"1898" 2030 2006 "2008-06-21" "2008-07-12" 21 NA
"1899" 2040 2006 "2008-07-12" "2008-07-24" 12 NA
"1900" 2041 2006 "2008-07-24" "2008-08-12" 19 NA
"1901" 2042 2006 "2008-08-12" "2008-08-29" 17 NA
"1902" 2043 2006 "2008-08-29" "2008-09-11" 13 NA
"1903" 2044 2006 "2008-09-11" "2008-10-03" 22 NA
"1904" 2045 2006 "2008-10-03" "2008-11-04" 32 NA
"1905" 2047 2046 "2008-01-01" "2008-02-01" 31 NA
"1906" 2048 2046 "2008-02-01" "2008-03-01" 29 NA
"1907" 2049 2046 "2008-03-01" "2008-04-01" 31 NA
"1908" 2050 2046 "2008-04-01" "2008-05-01" 30 NA
"1909" 2051 2046 "2008-05-01" "2008-06-01" 31 NA
"1910" 2052 2046 "2008-06-01" "2008-06-15" 14 NA
"1911" 2053 2046 "2008-06-15" "2008-07-01" 16 NA
"1912" 2054 2046 "2008-07-01" "2008-07-16" 15 NA
"1913" 2055 2046 "2008-07-16" "2008-08-01" 16 NA
"1914" 2056 2046 "2008-08-01" "2008-08-16" 15 NA
"1915" 2057 2046 "2008-08-16" "2008-09-01" 16 NA
"1916" 2058 2046 "2008-09-01" "2008-10-03" 32 NA
"1917" 2059 2046 "2008-10-03" "2008-11-01" 29 NA
"1918" 2060 2046 "2008-11-01" "2008-12-01" 30 NA
"1919" 2061 2046 "2008-12-01" "2009-01-01" 31 NA
