"Genus"	"Species"	"Author"	"Total"	"TrapID"	"EventID"	"Order"	"AnalysisTaxon"	"SciName"
"98"	"Adelius"	"subfasciatus"	"Haliday, 1833"	1	23	430	"Hymenoptera"	"Adeliini"	"Adelius subfasciatus"
"99"	"Adelius"	"subfasciatus"	"Haliday, 1833"	1	23	430	"Hymenoptera"	"Adeliini"	"Adelius subfasciatus"
"100"	"Adelius"	"subfasciatus"	"Haliday, 1833"	1	23	430	"Hymenoptera"	"Adeliini"	"Adelius subfasciatus"
"101"	"Adelius"	"subfasciatus"	"Haliday, 1833"	1	23	432	"Hymenoptera"	"Adeliini"	"Adelius subfasciatus"
"102"	"Adelius"	"clandestinus"	"(Förster, 1851)"	1	39	1807	"Hymenoptera"	"Adeliini"	"Adelius clandestinus"
"103"	"Adelius"	"subfasciatus"	"Haliday, 1833"	1	20	1499	"Hymenoptera"	"Adeliini"	"Adelius subfasciatus"
"104"	"Adelius"	"subfasciatus"	"Haliday, 1833"	1	20	1499	"Hymenoptera"	"Adeliini"	"Adelius subfasciatus"
"105"	"Adelius"	"subfasciatus"	"Haliday, 1833"	1	20	1496	"Hymenoptera"	"Adeliini"	"Adelius subfasciatus"
"106"	"Adelius"	"subfasciatus"	"Haliday, 1833"	1	20	1496	"Hymenoptera"	"Adeliini"	"Adelius subfasciatus"
"107"	"Adelius"	"subfasciatus"	"Haliday, 1833"	1	37	1820	"Hymenoptera"	"Adeliini"	"Adelius subfasciatus"
"108"	"Adelius"	"subfasciatus"	"Haliday, 1833"	1	6	369	"Hymenoptera"	"Adeliini"	"Adelius subfasciatus"
"109"	"Adelius"	"subfasciatus"	"Haliday, 1833"	1	6	369	"Hymenoptera"	"Adeliini"	"Adelius subfasciatus"
"110"	"Adelius"	"subfasciatus"	"Haliday, 1833"	1	6	369	"Hymenoptera"	"Adeliini"	"Adelius subfasciatus"
"111"	"Adelius"	"subfasciatus"	"Haliday, 1833"	1	6	369	"Hymenoptera"	"Adeliini"	"Adelius subfasciatus"
"112"	"Adelius"	"subfasciatus"	"Haliday, 1833"	1	6	371	"Hymenoptera"	"Adeliini"	"Adelius subfasciatus"
"113"	"Adelius"	"subfasciatus"	"Haliday, 1833"	1	6	371	"Hymenoptera"	"Adeliini"	"Adelius subfasciatus"
"114"	"Adelius"	"subfasciatus"	"Haliday, 1833"	1	6	368	"Hymenoptera"	"Adeliini"	"Adelius subfasciatus"
"115"	"Adelius"	"subfasciatus"	"Haliday, 1833"	1	6	370	"Hymenoptera"	"Adeliini"	"Adelius subfasciatus"
"116"	"Adelius"	"subfasciatus"	"Haliday, 1833"	1	6	370	"Hymenoptera"	"Adeliini"	"Adelius subfasciatus"
"117"	"Adelius"	"subfasciatus"	"Haliday, 1833"	1	6	852	"Hymenoptera"	"Adeliini"	"Adelius subfasciatus"
"118"	"Adelius"	"subfasciatus"	"Haliday, 1833"	1	6	852	"Hymenoptera"	"Adeliini"	"Adelius subfasciatus"
"119"	"Adelius"	"subfasciatus"	"Haliday, 1833"	1	6	852	"Hymenoptera"	"Adeliini"	"Adelius subfasciatus"
"120"	"Adelius"	"subfasciatus"	"Haliday, 1833"	1	6	852	"Hymenoptera"	"Adeliini"	"Adelius subfasciatus"
"121"	"Adelius"	"subfasciatus"	"Haliday, 1833"	1	59	1289	"Hymenoptera"	"Adeliini"	"Adelius subfasciatus"
"122"	"Adelius"	"subfasciatus"	"Haliday, 1833"	1	59	1289	"Hymenoptera"	"Adeliini"	"Adelius subfasciatus"
"123"	"Adelius"	"subfasciatus"	"Haliday, 1833"	1	61	1302	"Hymenoptera"	"Adeliini"	"Adelius subfasciatus"
"124"	"Adelius"	"subfasciatus"	"Haliday, 1833"	1	61	1302	"Hymenoptera"	"Adeliini"	"Adelius subfasciatus"
"125"	"Adelius"	"subfasciatus"	"Haliday, 1833"	1	61	1302	"Hymenoptera"	"Adeliini"	"Adelius subfasciatus"
"126"	"Adelius"	"subfasciatus"	"Haliday, 1833"	1	61	1302	"Hymenoptera"	"Adeliini"	"Adelius subfasciatus"
"127"	"Adelius"	"subfasciatus"	"Haliday, 1833"	1	61	1302	"Hymenoptera"	"Adeliini"	"Adelius subfasciatus"
"128"	"Adelius"	"subfasciatus"	"Haliday, 1833"	1	61	1302	"Hymenoptera"	"Adeliini"	"Adelius subfasciatus"
"129"	"Adelius"	"subfasciatus"	"Haliday, 1833"	1	61	1302	"Hymenoptera"	"Adeliini"	"Adelius subfasciatus"
"130"	"Adelius"	"subfasciatus"	"Haliday, 1833"	1	61	1302	"Hymenoptera"	"Adeliini"	"Adelius subfasciatus"
"131"	"Adelius"	"subfasciatus"	"Haliday, 1833"	1	1006	1425	"Hymenoptera"	"Adeliini"	"Adelius subfasciatus"
"132"	"Adelius"	"subfasciatus"	"Haliday, 1833"	1	1006	1425	"Hymenoptera"	"Adeliini"	"Adelius subfasciatus"
"133"	"Adelius"	"subfasciatus"	"Haliday, 1833"	1	1006	1425	"Hymenoptera"	"Adeliini"	"Adelius subfasciatus"
"134"	"Adelius"	"subfasciatus"	"Haliday, 1833"	1	1006	1425	"Hymenoptera"	"Adeliini"	"Adelius subfasciatus"
"135"	"Adelius"	"subfasciatus"	"Haliday, 1833"	1	1006	1425	"Hymenoptera"	"Adeliini"	"Adelius subfasciatus"
"136"	"Adelius"	"subfasciatus"	"Haliday, 1833"	1	1006	1425	"Hymenoptera"	"Adeliini"	"Adelius subfasciatus"
"137"	"Adelius"	"subfasciatus"	"Haliday, 1833"	1	1006	1425	"Hymenoptera"	"Adeliini"	"Adelius subfasciatus"
"138"	"Adelius"	"subfasciatus"	"Haliday, 1833"	1	1006	1425	"Hymenoptera"	"Adeliini"	"Adelius subfasciatus"
"139"	"Adelius"	"subfasciatus"	"Haliday, 1833"	1	1006	1425	"Hymenoptera"	"Adeliini"	"Adelius subfasciatus"
"140"	"Adelius"	"subfasciatus"	"Haliday, 1833"	1	1006	1425	"Hymenoptera"	"Adeliini"	"Adelius subfasciatus"
"1100"	"Adelognathus"	"acantholydae"	"Kasparyan, 1986"	1	41	626	"Hymenoptera"	"Adelognathinae"	"Adelognathus acantholydae"
"2100"	"Adelognathus"	"acantholydae"	"Kasparyan, 1986"	1	3	109	"Hymenoptera"	"Adelognathinae"	"Adelognathus acantholydae"
"347"	"Adelognathus"	"acantholydae"	"Kasparyan, 1986"	1	29	1395	"Hymenoptera"	"Adelognathinae"	"Adelognathus acantholydae"
"412"	"Adelognathus"	"acantholydae"	"Kasparyan, 1986"	1	1006	1425	"Hymenoptera"	"Adelognathinae"	"Adelognathus acantholydae"
"512"	"Adelognathus"	"brevicornis"	"Holmgren, 1857"	1	24	1309	"Hymenoptera"	"Adelognathinae"	"Adelognathus brevicornis"
"612"	"Adelognathus"	"brevicornis"	"Holmgren, 1857"	1	4	810	"Hymenoptera"	"Adelognathinae"	"Adelognathus brevicornis"
"712"	"Adelognathus"	"brevicornis"	"Holmgren, 1857"	1	26	1683	"Hymenoptera"	"Adelognathinae"	"Adelognathus brevicornis"
"812"	"Adelognathus"	"brevicornis"	"Holmgren, 1857"	1	1008	1742	"Hymenoptera"	"Adelognathinae"	"Adelognathus brevicornis"
"911"	"Adelognathus"	"brevicornis"	"Holmgren, 1857"	1	1001	1728	"Hymenoptera"	"Adelognathinae"	"Adelognathus brevicornis"
"1011"	"Adelognathus"	"brevicornis"	"Holmgren, 1857"	1	1008	1737	"Hymenoptera"	"Adelognathinae"	"Adelognathus brevicornis"
"1111"	"Adelognathus"	"brevicornis"	"Holmgren, 1857"	3	4	809	"Hymenoptera"	"Adelognathinae"	"Adelognathus brevicornis"
"1211"	"Adelognathus"	"brevicornis"	"Holmgren, 1857"	1	4	89	"Hymenoptera"	"Adelognathinae"	"Adelognathus brevicornis"
"1311"	"Adelognathus"	"brevicornis"	"Holmgren, 1857"	3	24	1673	"Hymenoptera"	"Adelognathinae"	"Adelognathus brevicornis"
"1410"	"Adelognathus"	"brevicornis"	"Holmgren, 1857"	1	17	271	"Hymenoptera"	"Adelognathinae"	"Adelognathus brevicornis"
"1510"	"Adelognathus"	"brevicornis"	"Holmgren, 1857"	1	49	2062	"Hymenoptera"	"Adelognathinae"	"Adelognathus brevicornis"
"1610"	"Adelognathus"	"brevicornis"	"Holmgren, 1857"	1	1008	1342	"Hymenoptera"	"Adelognathinae"	"Adelognathus brevicornis"
"1710"	"Adelognathus"	"brevicornis"	"Holmgren, 1857"	3	7	1591	"Hymenoptera"	"Adelognathinae"	"Adelognathus brevicornis"
"1810"	"Adelognathus"	"brevicornis"	"Holmgren, 1857"	1	43	1169	"Hymenoptera"	"Adelognathinae"	"Adelognathus brevicornis"
"1910"	"Adelognathus"	"brevicornis"	"Holmgren, 1857"	1	39	602	"Hymenoptera"	"Adelognathinae"	"Adelognathus brevicornis"
"2010"	"Adelognathus"	"brevicornis"	"Holmgren, 1857"	1	1003	1385	"Hymenoptera"	"Adelognathinae"	"Adelognathus brevicornis"
"2110"	"Adelognathus"	"brevicornis"	"Holmgren, 1857"	1	1008	1337	"Hymenoptera"	"Adelognathinae"	"Adelognathus brevicornis"
"2210"	"Adelognathus"	"brevicornis"	"Holmgren, 1857"	1	27	486	"Hymenoptera"	"Adelognathinae"	"Adelognathus brevicornis"
"2310"	"Adelognathus"	"brevicornis"	"Holmgren, 1857"	1	50	1223	"Hymenoptera"	"Adelognathinae"	"Adelognathus brevicornis"
"2410"	"Adelognathus"	"brevicornis"	"Holmgren, 1857"	1	48	1209	"Hymenoptera"	"Adelognathinae"	"Adelognathus brevicornis"
"2510"	"Adelognathus"	"brevicornis"	"Holmgren, 1857"	1	6	368	"Hymenoptera"	"Adelognathinae"	"Adelognathus brevicornis"
"2610"	"Adelognathus"	"brevicornis"	"Holmgren, 1857"	1	46	1945	"Hymenoptera"	"Adelognathinae"	"Adelognathus brevicornis"
"2710"	"Adelognathus"	"brevicornis"	"Holmgren, 1857"	1	30	1717	"Hymenoptera"	"Adelognathinae"	"Adelognathus brevicornis"
"2810"	"Adelognathus"	"brevis"	"Kasparyan, 1986"	1	1008	1742	"Hymenoptera"	"Adelognathinae"	"Adelognathus brevis"
"2910"	"Adelognathus"	"britannicus"	"Perkins, 1943"	1	1	316	"Hymenoptera"	"Adelognathinae"	"Adelognathus britannicus"
"3010"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	1	1008	1739	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"3110"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	1	2046	2055	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"3210"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	1	2046	2054	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"3310"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	1	22	1313	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"348"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	1	1008	1341	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"352"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	1	28	1465	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"362"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	1	1001	1333	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"372"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	2	9	360	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"382"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	1	5	768	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"392"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	1	22	775	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"402"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	1	9	1611	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"413"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	1	39	1137	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"422"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	1	7	382	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"432"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	1	4	809	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"442"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	2	8	390	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"452"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	1	39	603	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"462"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	1	1000	1322	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"472"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	4	9	355	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"482"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	1	11	416	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"492"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	1	24	1310	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"502"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	1	31	504	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"513"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	9	1001	1728	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"522"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	1	1003	1389	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"532"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	1	27	1036	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"542"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	2	24	1673	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"552"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	1	8	391	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"562"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	1	5	766	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"572"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	1	2	83	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"582"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	1	39	1806	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"592"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	1	1008	1342	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"602"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	1	7	378	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"613"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	1	1000	1428	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"622"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	1	22	1730	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"632"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	1	22	1315	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"642"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	1	39	1139	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"652"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	1	39	1808	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"662"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	1	1008	1737	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"672"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	2	1	308	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"682"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	1	27	1038	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"692"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	1	39	1805	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"702"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	1	1002	1373	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"713"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	1	23	430	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"722"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	1	17	1515	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"732"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	2	13	901	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"742"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	1	24	1673	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"752"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	4	9	356	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"762"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	1	1001	1329	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"772"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	1	10	396	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"782"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	1	17	1515	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"792"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	1	1008	1345	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"802"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	1	15	1659	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"813"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	3	1003	1387	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"822"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	5	39	602	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"832"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	1	1000	1367	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"842"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	1	1000	1324	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"852"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	1	9	358	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"862"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	1	1008	1745	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"872"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	1	1008	1485	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"882"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	1	37	1823	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"892"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	1	24	817	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"901"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	2	1	79	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"912"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	1	22	1365	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"921"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	1	37	1823	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"931"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	1	9	356	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"941"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	1	1008	1352	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"951"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	2	1001	1331	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"961"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	1	23	431	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"971"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	2	1000	1359	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"981"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	1	24	1310	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"991"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	1	1000	1325	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"1001"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	2	30	1055	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"1012"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	1	1002	1378	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"1021"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	1	25	452	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"1031"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	2	31	1547	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"1041"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	1	39	1139	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"1051"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	1	1	80	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"1061"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	1	37	570	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"1071"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	1	17	271	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"1081"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	1	2	81	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"1091"	"Adelognathus"	"chrysopygus"	"(Gravenhorst, 1829)"	2	9	1609	"Hymenoptera"	"Adelognathinae"	"Adelognathus chrysopygus"
"1101"	"Adelognathus"	"ctenonyx"	"Kasparyan, 1986"	1	2046	2052	"Hymenoptera"	"Adelognathinae"	"Adelognathus ctenonyx"
"1112"	"Adelognathus"	"cubiceps"	"Roman, 1925"	1	46	1947	"Hymenoptera"	"Adelognathinae"	"Adelognathus cubiceps"
"1121"	"Adelognathus"	"difformis"	"Holmgren, 1857"	2	2	81	"Hymenoptera"	"Adelognathinae"	"Adelognathus difformis"
"1131"	"Adelognathus"	"laevicollis"	"Thomson, 1883"	1	39	1801	"Hymenoptera"	"Adelognathinae"	"Adelognathus laevicollis"
"1141"	"Adelognathus"	"longithorax"	"Kasparyan, 1986"	2	50	1223	"Hymenoptera"	"Adelognathinae"	"Adelognathus longithorax"
"1151"	"Adelognathus"	"marginellus"	"Holmgren, 1857"	1	8	1601	"Hymenoptera"	"Adelognathinae"	"Adelognathus marginellus"
"1161"	"Adelognathus"	"marginellus"	"Holmgren, 1857"	1	30	1055	"Hymenoptera"	"Adelognathinae"	"Adelognathus marginellus"
"1171"	"Adelognathus"	"marginellus"	"Holmgren, 1857"	1	10	396	"Hymenoptera"	"Adelognathinae"	"Adelognathus marginellus"
"1181"	"Adelognathus"	"nigriceps"	"Thomson, 1888"	1	22	1313	"Hymenoptera"	"Adelognathinae"	"Adelognathus nigriceps"
"1191"	"Adelognathus"	"nigriceps"	"Thomson, 1888"	1	1008	1340	"Hymenoptera"	"Adelognathinae"	"Adelognathus nigriceps"
"1201"	"Adelognathus"	"nigriceps"	"Thomson, 1888"	2	1008	1338	"Hymenoptera"	"Adelognathinae"	"Adelognathus nigriceps"
"1212"	"Adelognathus"	"nigriceps"	"Thomson, 1888"	1	1008	1737	"Hymenoptera"	"Adelognathinae"	"Adelognathus nigriceps"
"1221"	"Adelognathus"	"nigriceps"	"Thomson, 1888"	2	22	1313	"Hymenoptera"	"Adelognathinae"	"Adelognathus nigriceps"
"1231"	"Adelognathus"	"nigrifrons"	"Holmgren, 1857"	2	17	271	"Hymenoptera"	"Adelognathinae"	"Adelognathus nigrifrons"
"1241"	"Adelognathus"	"nigrifrons"	"Holmgren, 1857"	1	17	968	"Hymenoptera"	"Adelognathinae"	"Adelognathus nigrifrons"
"1251"	"Adelognathus"	"nigrifrons"	"Holmgren, 1857"	1	1008	1341	"Hymenoptera"	"Adelognathinae"	"Adelognathus nigrifrons"
"1261"	"Adelognathus"	"nigrifrons"	"Holmgren, 1857"	1	1003	1388	"Hymenoptera"	"Adelognathinae"	"Adelognathus nigrifrons"
"1271"	"Adelognathus"	"nigrifrons"	"Holmgren, 1857"	1	24	1673	"Hymenoptera"	"Adelognathinae"	"Adelognathus nigrifrons"
"1281"	"Adelognathus"	"nigrifrons"	"Holmgren, 1857"	1	55	196	"Hymenoptera"	"Adelognathinae"	"Adelognathus nigrifrons"
"1291"	"Adelognathus"	"nigrifrons"	"Holmgren, 1857"	4	37	834	"Hymenoptera"	"Adelognathinae"	"Adelognathus nigrifrons"
"1301"	"Adelognathus"	"nigrifrons"	"Holmgren, 1857"	1	17	967	"Hymenoptera"	"Adelognathinae"	"Adelognathus nigrifrons"
"1312"	"Adelognathus"	"nigrifrons"	"Holmgren, 1857"	1	17	272	"Hymenoptera"	"Adelognathinae"	"Adelognathus nigrifrons"
"1321"	"Adelognathus"	"obscurus"	"Kasparyan, 1986"	4	28	496	"Hymenoptera"	"Adelognathinae"	"Adelognathus obscurus"
"1331"	"Adelognathus"	"obscurus"	"Kasparyan, 1986"	4	7	1591	"Hymenoptera"	"Adelognathinae"	"Adelognathus obscurus"
"1341"	"Adelognathus"	"obscurus"	"Kasparyan, 1986"	1	24	1308	"Hymenoptera"	"Adelognathinae"	"Adelognathus obscurus"
"1351"	"Adelognathus"	"obscurus"	"Kasparyan, 1986"	1	24	1673	"Hymenoptera"	"Adelognathinae"	"Adelognathus obscurus"
"1361"	"Adelognathus"	"obscurus"	"Kasparyan, 1986"	1	1008	1342	"Hymenoptera"	"Adelognathinae"	"Adelognathus obscurus"
"1371"	"Adelognathus"	"obscurus"	"Kasparyan, 1986"	2	1001	1728	"Hymenoptera"	"Adelognathinae"	"Adelognathus obscurus"
"1381"	"Adelognathus"	"obscurus"	"Kasparyan, 1986"	1	27	486	"Hymenoptera"	"Adelognathinae"	"Adelognathus obscurus"
"1391"	"Adelognathus"	"obscurus"	"Kasparyan, 1986"	1	43	1170	"Hymenoptera"	"Adelognathinae"	"Adelognathus obscurus"
"1401"	"Adelognathus"	"obscurus"	"Kasparyan, 1986"	2	1008	1337	"Hymenoptera"	"Adelognathinae"	"Adelognathus obscurus"
"1411"	"Adelognathus"	"obscurus"	"Kasparyan, 1986"	1	27	467	"Hymenoptera"	"Adelognathinae"	"Adelognathus obscurus"
